x,y,z
7125,2875,481.0785932
7187.5,2875,487.4480995
7250,2875,481.5149976
7312.5,2875,478.0943904
7375,2875,478.3978342
7437.5,2875,478.2522296
7500,2875,469.7835946
7562.5,2875,467.6111971
7625,2875,457.2834383
7687.5,2875,451.6453525
7750,2875,459.4135049
7812.5,2875,454.3437513
7875,2875,442.1526853
7937.5,2875,434.782918
8000,2875,425.7732747
8062.5,2875,423.960595
8125,2875,422.6614608
8187.5,2875,408.1506676
8250,2875,398.2673218
8312.5,2875,393.0652517
8375,2875,387.7971288
8437.5,2875,388.0904153
8500,2875,394.3307242
8562.5,2875,414.7677846
8625,2875,419.8959678
8687.5,2875,418.4274531
8750,2875,416.175235
8812.5,2875,415.6191567
8875,2875,420.4203925
8937.5,2875,419.2459797
9000,2875,409.5161489
1000,2937.5,288.8482008
1062.5,2937.5,281.6651934
1125,2937.5,294.3760316
1187.5,2937.5,295.9955119
1250,2937.5,300.240557
1312.5,2937.5,303.632253
1375,2937.5,307.7433631
1437.5,2937.5,303.4386091
1500,2937.5,309.7224292
1562.5,2937.5,305.4110898
1625,2937.5,303.1642515
1687.5,2937.5,299.2685116
1750,2937.5,306.2113212
1812.5,2937.5,302.7690604
1875,2937.5,304.9862623
1937.5,2937.5,298.5739602
2000,2937.5,296.6884976
2062.5,2937.5,302.0187051
2125,2937.5,301.6818979
2187.5,2937.5,296.0472113
2250,2937.5,300.7885557
2312.5,2937.5,299.9760782
2375,2937.5,304.5142356
2437.5,2937.5,304.4707521
2500,2937.5,297.0536572
2562.5,2937.5,306.8082377
2625,2937.5,309.9899377
2687.5,2937.5,306.176338
2750,2937.5,297.8156248
2812.5,2937.5,313.8300034
2875,2937.5,326.979309
2937.5,2937.5,335.6706032
3000,2937.5,349.2266667
3062.5,2937.5,350.3718274
3125,2937.5,359.7197106
3187.5,2937.5,363.9157301
3250,2937.5,376.772213
3312.5,2937.5,379.2099173
3375,2937.5,386.8292824
3437.5,2937.5,385.3521009
3500,2937.5,387.2019892
3562.5,2937.5,391.3507595
3625,2937.5,415.2905232
3687.5,2937.5,431.1647206
3750,2937.5,445.5116879
3812.5,2937.5,452.0889157
3875,2937.5,456.5924006
3937.5,2937.5,461.3302436
4000,2937.5,477.3298233
4062.5,2937.5,478.6391104
4125,2937.5,486.0557216
4187.5,2937.5,506.529188
4250,2937.5,526.9212763
4312.5,2937.5,535.5388676
4375,2937.5,542.6934351
4437.5,2937.5,552.8248143
4500,2937.5,556.2425023
4562.5,2937.5,560.4165472
4625,2937.5,573.8641171
4687.5,2937.5,592.5936385
4750,2937.5,607.566191
4812.5,2937.5,618.4327804
4875,2937.5,624.4028474
4937.5,2937.5,633.4488614
5000,2937.5,636.6717446
5062.5,2937.5,629.4816986
5125,2937.5,627.3309775
5187.5,2937.5,617.7178883
5250,2937.5,597.8138739
5312.5,2937.5,601.3295959
5375,2937.5,597.5129036
5437.5,2937.5,588.3161799
5500,2937.5,583.4107351
5562.5,2937.5,576.0060837
5625,2937.5,584.4837008
5687.5,2937.5,571.5561806
5750,2937.5,566.5894331
5812.5,2937.5,582.3376206
5875,2937.5,579.8385099
5937.5,2937.5,592.4387652
6000,2937.5,606.8936047
6062.5,2937.5,600.9467588
6125,2937.5,596.1489352
6187.5,2937.5,599.3647613
6250,2937.5,602.5179351
6312.5,2937.5,594.7936395
6375,2937.5,588.0151437
6437.5,2937.5,579.3438461
6500,2937.5,576.6935125
6562.5,2937.5,562.0460728
6625,2937.5,546.4962064
6687.5,2937.5,539.8542841
6750,2937.5,539.0836706
6812.5,2937.5,533.1557264
6875,2937.5,533.4798918
6937.5,2937.5,512.4801813
7000,2937.5,497.2474913
7062.5,2937.5,493.7703512
7125,2937.5,493.220305
7187.5,2937.5,491.3227434
7250,2937.5,485.2657333
7312.5,2937.5,485.9109372
7375,2937.5,480.6750942
7437.5,2937.5,469.974408
7500,2937.5,471.8194823
7562.5,2937.5,461.8979039
7625,2937.5,455.0638419
7687.5,2937.5,458.8197202
7750,2937.5,459.344868
7812.5,2937.5,454.0781096
7875,2937.5,440.2446098
7937.5,2937.5,430.7603476
8000,2937.5,420.3203955
8062.5,2937.5,415.519355
8125,2937.5,423.2187769
8187.5,2937.5,412.8950372
8250,2937.5,404.479769
8312.5,2937.5,402.1662081
8375,2937.5,398.1172948
8437.5,2937.5,394.4886646
8500,2937.5,399.568871
8562.5,2937.5,406.126871
8625,2937.5,414.9478529
8687.5,2937.5,421.309226
8750,2937.5,430.6979259
8812.5,2937.5,427.9910713
8875,2937.5,422.4657224
8937.5,2937.5,421.4329631
9000,2937.5,416.0748365
1000,3000,293.9166094
1062.5,3000,295.2224155
1125,3000,301.5690543
1187.5,3000,307.9000309
1250,3000,313.7941668
1312.5,3000,315.996375
1375,3000,314.1895674
1437.5,3000,315.4594786
1500,3000,316.704103
1562.5,3000,311.1243164
1625,3000,307.2019653
1687.5,3000,311.688827
1750,3000,316.2714917
1812.5,3000,316.9901375
1875,3000,316.3757676
1937.5,3000,306.1434268
2000,3000,298.6109557
2062.5,3000,296.8859318
2125,3000,298.427343
2187.5,3000,296.5350307
2250,3000,307.0003655
2312.5,3000,307.1464832
2375,3000,308.6210821
2437.5,3000,303.0124446
2500,3000,295.6435058
2562.5,3000,302.6006676
2625,3000,306.1269787
2687.5,3000,305.8005935
2750,3000,299.4910271
2812.5,3000,316.7584264
2875,3000,325.5854986
2937.5,3000,337.8523995
3000,3000,347.2903363
3062.5,3000,355.9689716
3125,3000,376.07331
3187.5,3000,380.0652283
3250,3000,387.8780349
3312.5,3000,395.1258212
3375,3000,395.658819
3437.5,3000,401.6988225
3500,3000,406.6258591
3562.5,3000,416.3309136
3625,3000,439.2159763
3687.5,3000,453.1119277
3750,3000,460.2737783
3812.5,3000,461.8634657
3875,3000,468.8796248
3937.5,3000,479.3281592
4000,3000,481.486724
4062.5,3000,481.8687424
4125,3000,489.1985773
4187.5,3000,516.5705438
4250,3000,538.0684176
4312.5,3000,541.2216505
4375,3000,555.3795397
4437.5,3000,561.4705235
4500,3000,569.9940104
4562.5,3000,573.8468473
4625,3000,574.4781876
4687.5,3000,593.6694846
4750,3000,614.8030465
4812.5,3000,632.1385026
4875,3000,639.4273108
4937.5,3000,651.4942438
5000,3000,654.1310416
5062.5,3000,646.0626481
5125,3000,643.1134671
5187.5,3000,634.4865322
5250,3000,617.0537953
5312.5,3000,609.2583102
5375,3000,607.2308802
5437.5,3000,596.1249058
5500,3000,584.2153243
5562.5,3000,580.4878366
5625,3000,579.4693257
5687.5,3000,578.4086832
5750,3000,580.1816208
5812.5,3000,590.1684743
5875,3000,596.8457778
5937.5,3000,607.9606917
6000,3000,619.3382257
6062.5,3000,613.7979895
6125,3000,610.40311
6187.5,3000,604.7593858
6250,3000,601.1487236
6312.5,3000,598.6048021
6375,3000,595.9794801
6437.5,3000,590.6549005
6500,3000,579.6063585
6562.5,3000,566.2198899
6625,3000,554.9802582
6687.5,3000,545.4211946
6750,3000,535.9136157
6812.5,3000,538.1029119
6875,3000,532.1686946
6937.5,3000,515.7711168
7000,3000,502.8018898
7062.5,3000,506.1361113
7125,3000,502.8282102
7187.5,3000,493.4736026
7250,3000,477.2811103
7312.5,3000,483.947799
7375,3000,483.7624838
7437.5,3000,476.3940796
7500,3000,472.9716458
7562.5,3000,461.8818031
7625,3000,452.7522126
7687.5,3000,459.7102652
7750,3000,460.2669547
7812.5,3000,451.1057036
7875,3000,438.2896624
7937.5,3000,427.3184923
8000,3000,411.3851406
8062.5,3000,407.283329
8125,3000,404.768813
8187.5,3000,401.3116924
8250,3000,404.1115053
8312.5,3000,411.1311466
8375,3000,409.7855527
8437.5,3000,407.4741124
8500,3000,403.9400474
8562.5,3000,410.6056765
8625,3000,417.8304329
8687.5,3000,432.401175
8750,3000,433.0547888
8812.5,3000,426.9011801
8875,3000,434.4730204
8937.5,3000,427.0256338
9000,3000,423.0528827
1000,3062.5,308.3523174
1062.5,3062.5,318.394516
1125,3062.5,318.1028206
1187.5,3062.5,326.6551068
1250,3062.5,326.1987563
1312.5,3062.5,326.1963271
1375,3062.5,326.6331199
1437.5,3062.5,326.1561581
1500,3062.5,330.6017853
1562.5,3062.5,334.585985
1625,3062.5,326.4725292
1687.5,3062.5,331.6162612
1750,3062.5,329.796829
1812.5,3062.5,333.3278811
1875,3062.5,328.6626158
1937.5,3062.5,325.0679143
2000,3062.5,310.9131569
2062.5,3062.5,311.2361614
2125,3062.5,314.8940202
2187.5,3062.5,317.5510921
2250,3062.5,329.7928488
2312.5,3062.5,329.1416429
2375,3062.5,327.2171859
2437.5,3062.5,320.5811383
2500,3062.5,315.4071881
2562.5,3062.5,316.0269087
2625,3062.5,318.7918339
2687.5,3062.5,310.8509878
2750,3062.5,305.302851
2812.5,3062.5,323.9969444
2875,3062.5,338.37418
2937.5,3062.5,352.8431736
3000,3062.5,366.5687411
3062.5,3062.5,373.8500551
3125,3062.5,385.2711922
3187.5,3062.5,394.440891
3250,3062.5,403.2934488
3312.5,3062.5,403.3895948
3375,3062.5,400.3895287
3437.5,3062.5,407.8932295
3500,3062.5,419.3855987
3562.5,3062.5,429.4026547
3625,3062.5,448.8166457
3687.5,3062.5,456.1464517
3750,3062.5,466.8676748
3812.5,3062.5,481.4025773
3875,3062.5,485.1741824
3937.5,3062.5,495.0315264
4000,3062.5,502.3123686
4062.5,3062.5,500.9171915
4125,3062.5,504.4233813
4187.5,3062.5,523.914782
4250,3062.5,543.1565032
4312.5,3062.5,559.1487522
4375,3062.5,566.961349
4437.5,3062.5,568.254649
4500,3062.5,575.6038021
4562.5,3062.5,581.4619133
4625,3062.5,573.8813355
4687.5,3062.5,597.5745469
4750,3062.5,619.4270863
4812.5,3062.5,623.671266
4875,3062.5,638.097767
4937.5,3062.5,644.5888247
5000,3062.5,650.3231927
5062.5,3062.5,644.9283508
5125,3062.5,644.5544529
5187.5,3062.5,630.7077434
5250,3062.5,617.7209962
5312.5,3062.5,610.9255509
5375,3062.5,608.7861791
5437.5,3062.5,597.490694
5500,3062.5,594.3438355
5562.5,3062.5,593.0822361
5625,3062.5,582.4420589
5687.5,3062.5,585.3575527
5750,3062.5,584.5086544
5812.5,3062.5,588.9575305
5875,3062.5,595.1482274
5937.5,3062.5,597.7236177
6000,3062.5,617.1306694
6062.5,3062.5,613.5330915
6125,3062.5,610.3311219
6187.5,3062.5,604.6837316
6250,3062.5,603.232502
6312.5,3062.5,598.5985338
6375,3062.5,594.0286032
6437.5,3062.5,590.6297134
6500,3062.5,581.9547299
6562.5,3062.5,570.6121325
6625,3062.5,565.0712916
6687.5,3062.5,546.9895314
6750,3062.5,534.7791625
6812.5,3062.5,535.5047465
6875,3062.5,532.862699
6937.5,3062.5,525.473412
7000,3062.5,506.0661639
7062.5,3062.5,507.1225546
7125,3062.5,503.3417328
7187.5,3062.5,498.7105941
7250,3062.5,489.1698202
7312.5,3062.5,488.9869965
7375,3062.5,480.9779699
7437.5,3062.5,476.4105512
7500,3062.5,468.3357157
7562.5,3062.5,460.106936
7625,3062.5,455.4614755
7687.5,3062.5,463.5528576
7750,3062.5,468.7072083
7812.5,3062.5,455.5322205
7875,3062.5,449.3020287
7937.5,3062.5,432.9413464
8000,3062.5,421.5089834
8062.5,3062.5,414.0479912
8125,3062.5,407.4054431
8187.5,3062.5,406.6575859
8250,3062.5,407.8577056
8312.5,3062.5,411.3179468
8375,3062.5,413.09933
8437.5,3062.5,408.035351
8500,3062.5,411.3066729
8562.5,3062.5,412.0323738
8625,3062.5,417.2358648
8687.5,3062.5,429.3291335
8750,3062.5,433.0066678
8812.5,3062.5,422.3675939
8875,3062.5,418.6795374
8937.5,3062.5,416.8284912
9000,3062.5,422.6216952
1000,3125,322.1218468
1062.5,3125,333.7557949
1125,3125,338.0888708
1187.5,3125,342.8254528
1250,3125,335.1077611
1312.5,3125,338.9966048
1375,3125,337.8204633
1437.5,3125,334.9172944
1500,3125,340.1705707
1562.5,3125,344.0848368
1625,3125,345.7044763
1687.5,3125,347.5542296
1750,3125,345.5081503
1812.5,3125,345.4576111
1875,3125,349.6130421
1937.5,3125,339.7657654
2000,3125,320.2946429
2062.5,3125,321.9554742
2125,3125,331.8897387
2187.5,3125,344.9077176
2250,3125,351.9975261
2312.5,3125,344.340073
2375,3125,337.6234766
2437.5,3125,334.4855152
2500,3125,330.1400642
2562.5,3125,329.2714457
2625,3125,319.8399329
2687.5,3125,316.2382008
2750,3125,311.5661931
2812.5,3125,329.9935395
2875,3125,348.5076724
2937.5,3125,363.8399633
3000,3125,382.4751993
3062.5,3125,386.2051448
3125,3125,394.7374832
3187.5,3125,403.6515947
3250,3125,415.9674621
3312.5,3125,416.3625117
3375,3125,411.2954175
3437.5,3125,414.2582683
3500,3125,420.5828804
3562.5,3125,431.9578261
3625,3125,449.9464108
3687.5,3125,458.3717233
3750,3125,471.1468121
3812.5,3125,482.3079847
3875,3125,493.1071124
3937.5,3125,510.348553
4000,3125,522.4416939
4062.5,3125,521.8120914
4125,3125,521.6156901
4187.5,3125,535.7454507
4250,3125,556.2434433
4312.5,3125,570.8996098
4375,3125,573.9797135
4437.5,3125,575.096102
4500,3125,580.5057683
4562.5,3125,584.1080305
4625,3125,586.3887825
4687.5,3125,604.3759527
4750,3125,622.9975272
4812.5,3125,626.5867395
4875,3125,638.3805502
4937.5,3125,645.0874442
5000,3125,655.6021774
5062.5,3125,654.9137194
5125,3125,646.0016042
5187.5,3125,639.7594498
5250,3125,625.7310973
5312.5,3125,619.7744119
5375,3125,608.0062696
5437.5,3125,597.1593136
5500,3125,596.427453
5562.5,3125,593.8227045
5625,3125,583.0664052
5687.5,3125,585.870589
5750,3125,591.7732485
5812.5,3125,592.3101865
5875,3125,589.6635498
5937.5,3125,600.3263594
6000,3125,615.6154825
6062.5,3125,612.3770858
6125,3125,609.9679604
6187.5,3125,602.8628116
6250,3125,598.3096518
6312.5,3125,598.181484
6375,3125,589.0244745
6437.5,3125,587.1640406
6500,3125,588.4329377
6562.5,3125,581.853061
6625,3125,568.2085789
6687.5,3125,548.1815253
6750,3125,529.785375
6812.5,3125,529.9551166
6875,3125,523.1348101
6937.5,3125,522.3090924
7000,3125,516.7814971
7062.5,3125,513.0985776
7125,3125,512.1144392
7187.5,3125,509.654253
7250,3125,493.7270307
7312.5,3125,478.0325477
7375,3125,481.1778301
7437.5,3125,476.3178898
7500,3125,468.3096362
7562.5,3125,465.7258697
7625,3125,465.9065205
7687.5,3125,466.6799886
7750,3125,468.2427293
7812.5,3125,459.2387507
7875,3125,459.9138219
7937.5,3125,447.4387803
8000,3125,428.835596
8062.5,3125,422.6446408
8125,3125,415.9476983
8187.5,3125,413.3519419
8250,3125,409.9988484
8312.5,3125,414.5467032
8375,3125,418.4535405
8437.5,3125,417.5263618
8500,3125,409.3501037
8562.5,3125,415.5275968
8625,3125,412.7679538
8687.5,3125,416.1037665
8750,3125,427.1501298
8812.5,3125,417.4763318
8875,3125,415.3696585
8937.5,3125,416.5086822
9000,3125,414.547487
1000,3187.5,340.1995464
1062.5,3187.5,351.2510808
1125,3187.5,360.0290572
1187.5,3187.5,357.9204708
1250,3187.5,347.0355755
1312.5,3187.5,353.3646095
1375,3187.5,363.531459
1437.5,3187.5,354.3453808
1500,3187.5,351.7335299
1562.5,3187.5,353.570831
1625,3187.5,365.4473654
1687.5,3187.5,371.291802
1750,3187.5,366.8142873
1812.5,3187.5,369.1949238
1875,3187.5,360.4924123
1937.5,3187.5,351.2812009
2000,3187.5,340.6513311
2062.5,3187.5,340.6873858
2125,3187.5,343.1489096
2187.5,3187.5,357.2674451
2250,3187.5,365.5535856
2312.5,3187.5,365.3967578
2375,3187.5,355.4308171
2437.5,3187.5,353.9323986
2500,3187.5,348.7303777
2562.5,3187.5,343.5860275
2625,3187.5,337.3811065
2687.5,3187.5,337.4746097
2750,3187.5,330.5509789
2812.5,3187.5,345.5623736
2875,3187.5,363.0329199
2937.5,3187.5,374.713762
3000,3187.5,382.0116426
3062.5,3187.5,392.1463852
3125,3187.5,400.7818858
3187.5,3187.5,406.0361572
3250,3187.5,414.415614
3312.5,3187.5,426.022088
3375,3187.5,425.2457427
3437.5,3187.5,428.1839264
3500,3187.5,431.3175352
3562.5,3187.5,441.3232123
3625,3187.5,456.13565
3687.5,3187.5,474.4211136
3750,3187.5,477.3947496
3812.5,3187.5,487.5706692
3875,3187.5,500.509542
3937.5,3187.5,521.3979816
4000,3187.5,541.2742058
4062.5,3187.5,537.3253325
4125,3187.5,545.4882313
4187.5,3187.5,547.5449383
4250,3187.5,564.194248
4312.5,3187.5,570.9610189
4375,3187.5,574.9280067
4437.5,3187.5,579.988235
4500,3187.5,576.5376572
4562.5,3187.5,585.74123
4625,3187.5,598.6408824
4687.5,3187.5,604.7169534
4750,3187.5,622.0898996
4812.5,3187.5,626.4840904
4875,3187.5,633.4588454
4937.5,3187.5,645.0682576
5000,3187.5,654.7791285
5062.5,3187.5,647.1666491
5125,3187.5,639.1227258
5187.5,3187.5,629.3871311
5250,3187.5,616.7348718
5312.5,3187.5,607.3512128
5375,3187.5,602.5049127
5437.5,3187.5,601.4756561
5500,3187.5,595.1856332
5562.5,3187.5,595.2168019
5625,3187.5,591.1947417
5687.5,3187.5,599.6546371
5750,3187.5,598.4885811
5812.5,3187.5,591.8553275
5875,3187.5,597.4597476
5937.5,3187.5,609.1738777
6000,3187.5,617.2429826
6062.5,3187.5,615.3759624
6125,3187.5,615.2335521
6187.5,3187.5,605.7541938
6250,3187.5,603.4401962
6312.5,3187.5,599.3395699
6375,3187.5,591.79732
6437.5,3187.5,594.5111988
6500,3187.5,589.722276
6562.5,3187.5,577.1428457
6625,3187.5,564.1614372
6687.5,3187.5,553.5817219
6750,3187.5,535.1342692
6812.5,3187.5,530.8178938
6875,3187.5,526.7607518
6937.5,3187.5,523.4751236
7000,3187.5,517.1133481
7062.5,3187.5,516.8879788
7125,3187.5,515.0848281
7187.5,3187.5,501.1894093
7250,3187.5,501.5099933
7312.5,3187.5,487.0680623
7375,3187.5,485.1700878
7437.5,3187.5,473.4878346
7500,3187.5,471.666297
7562.5,3187.5,467.8885395
7625,3187.5,471.3723129
7687.5,3187.5,461.70514
7750,3187.5,467.2157312
7812.5,3187.5,459.6465628
7875,3187.5,461.8211517
7937.5,3187.5,452.7454214
8000,3187.5,434.141078
8062.5,3187.5,436.7635686
8125,3187.5,427.5892489
8187.5,3187.5,420.2216283
8250,3187.5,414.3988432
8312.5,3187.5,419.0375864
8375,3187.5,409.9121631
8437.5,3187.5,414.0365812
8500,3187.5,406.3711318
8562.5,3187.5,408.6969302
8625,3187.5,414.2281212
8687.5,3187.5,415.5062703
8750,3187.5,418.5291409
8812.5,3187.5,412.6802101
8875,3187.5,412.8180869
8937.5,3187.5,407.3476405
9000,3187.5,404.8524275
1000,3250,360.6345601
1062.5,3250,368.4497797
1125,3250,369.0666987
1187.5,3250,366.4117595
1250,3250,365.0750496
1312.5,3250,370.8837473
1375,3250,374.4891414
1437.5,3250,375.5096931
1500,3250,375.2314612
1562.5,3250,378.0527811
1625,3250,381.878982
1687.5,3250,383.2993495
1750,3250,379.9392352
1812.5,3250,373.4971639
1875,3250,370.673088
1937.5,3250,367.8606304
2000,3250,360.1501582
2062.5,3250,366.5312843
2125,3250,369.9609226
2187.5,3250,378.057531
2250,3250,375.3457343
2312.5,3250,379.7740185
2375,3250,377.3240699
2437.5,3250,377.4457128
2500,3250,370.6261756
2562.5,3250,360.6773037
2625,3250,351.9172485
2687.5,3250,352.373778
2750,3250,339.6585383
2812.5,3250,358.433446
2875,3250,375.6434537
2937.5,3250,385.4796356
3000,3250,391.2023558
3062.5,3250,398.8251656
3125,3250,409.4812531
3187.5,3250,410.3143722
3250,3250,421.1452962
3312.5,3250,432.1696487
3375,3250,438.5397153
3437.5,3250,445.8150976
3500,3250,450.4115959
3562.5,3250,453.7804582
3625,3250,463.142657
3687.5,3250,471.4004688
3750,3250,479.7913797
3812.5,3250,496.0140053
3875,3250,516.3061882
3937.5,3250,545.3690503
4000,3250,559.0081335
4062.5,3250,557.6691611
4125,3250,559.1087068
4187.5,3250,562.3294832
4250,3250,565.0564907
4312.5,3250,562.9560725
4375,3250,566.1500485
4437.5,3250,573.9362926
4500,3250,577.3072273
4562.5,3250,594.2599961
4625,3250,599.4692797
4687.5,3250,609.8941059
4750,3250,627.6986746
4812.5,3250,630.5893125
4875,3250,640.1178704
4937.5,3250,647.5307181
5000,3250,650.8418935
5062.5,3250,643.7557982
5125,3250,635.2711351
5187.5,3250,623.1038619
5250,3250,614.0565649
5312.5,3250,604.6582144
5375,3250,597.0271737
5437.5,3250,598.293503
5500,3250,591.6649752
5562.5,3250,602.2022925
5625,3250,602.2220536
5687.5,3250,604.0649954
5750,3250,603.1531095
5812.5,3250,606.2438918
5875,3250,607.1820754
5937.5,3250,611.3114303
6000,3250,622.0190487
6062.5,3250,618.0698242
6125,3250,616.1507204
6187.5,3250,616.2530931
6250,3250,614.4713652
6312.5,3250,606.613771
6375,3250,597.9593564
6437.5,3250,592.7019493
6500,3250,591.2590801
6562.5,3250,573.6108176
6625,3250,561.6699933
6687.5,3250,550.9420394
6750,3250,542.5427845
6812.5,3250,540.7770624
6875,3250,536.7631526
6937.5,3250,530.0307644
7000,3250,524.3771925
7062.5,3250,527.3536205
7125,3250,522.3650343
7187.5,3250,505.447789
7250,3250,496.5961515
7312.5,3250,485.8026936
7375,3250,483.2138523
7437.5,3250,481.5908402
7500,3250,476.0505028
7562.5,3250,471.9202017
7625,3250,466.0779109
7687.5,3250,466.1871538
7750,3250,469.7285138
7812.5,3250,463.083315
7875,3250,464.1053613
7937.5,3250,453.9433261
8000,3250,445.6029374
8062.5,3250,446.2106229
8125,3250,442.6519463
8187.5,3250,436.2805835
8250,3250,427.8372733
8312.5,3250,422.6618685
8375,3250,414.0997254
8437.5,3250,408.8637928
8500,3250,409.2095951
8562.5,3250,406.2795716
8625,3250,404.1483799
8687.5,3250,407.6439725
8750,3250,401.0551712
8812.5,3250,406.8042227
8875,3250,400.1524092
8937.5,3250,392.560087
